"ID","year","month","location","no2","o3","co","so2","pm10","pm2.5","address","Y"
1111,2021,2,"도산대로",0.037821429,0.016607143,0.742857143,0.003607143,55.39285714,30.96428571,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1112,2021,2,"동대문구",0.032607143,0.022107143,0.578571429,0.003642857,46.57142857,27.03571429,"서울 동대문구 천호대로13길 43 용두초등학교",2
1113,2021,2,"동작대로",0.043464286,0.015928571,0.528571429,0.003321429,53.42857143,26.71428571,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1114,2021,2,"마포구",0.034535714,0.018464286,0.589285714,0.003392857,45.53571429,31.25,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1115,2021,2,"마포아트센터",0.030857143,0.025678571,0.746428571,0.004107143,48.21428571,28.57142857,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1116,2021,2,"북한산",0.014071429,0.031285714,0.439285714,0.002071429,40.55555556,27.81481481,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1117,2021,2,"서대문구",0.025785714,0.023607143,0.65,0.005357143,41.82142857,30.42857143,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1118,2021,2,"서울숲",0.033428571,0.021857143,0.45,0.002892857,51.75,29.67857143,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1119,2021,2,"서초구",0.030857143,0.022035714,0.432142857,0.003642857,51.53571429,30.10714286,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1120,2021,2,"성동구",0.033178571,0.024178571,0.564285714,0.003178571,45.32142857,27.75,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1121,2021,2,"성북구",0.031857143,0.018464286,0.578571429,0.003464286,48.42857143,26,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1122,2021,2,"세곡",0.030928571,0.020821429,0.614285714,0.004321429,52.17857143,30.89285714,"서울 강남구 밤고개로 337 (세곡사거리)",2
1123,2021,2,"송파구",0.033678571,0.022857143,0.6,0.003714286,43.60714286,26.03571429,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1124,2021,2,"시흥대로",0.040535714,0.01875,0.646428571,0.003892857,58.67857143,34.89285714,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1125,2021,2,"신촌로",0.046107143,0.016178571,0.735714286,0.003321429,51.71428571,33.03571429,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1126,2021,2,"양천구",0.033285714,0.019857143,0.610714286,0.003607143,56.53571429,34.28571429,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1127,2021,2,"영등포구",0.031,0.01975,0.632142857,0.003214286,45.14285714,29.21428571,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1128,2021,2,"영등포로",0.039071429,0.017071429,0.678571429,0.003642857,50.35714286,29.10714286,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1129,2021,2,"올림픽공원",0.025964286,0.023392857,0.628571429,0.002857143,42.85714286,29.32142857,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1130,2021,2,"용산구",0.026678571,0.017035714,0.510714286,0.003571429,43,26,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1131,2021,2,"은평구",0.022392857,0.027035714,0.514814815,0.003642857,45.28571429,28.17857143,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1132,2021,2,"자연사박물관",0.026357143,0.027785714,0.614285714,0.004892857,45.67857143,30.92857143,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1133,2021,2,"정릉로",0.044321429,0.015035714,0.632142857,0.003464286,50.60714286,29.5,"서울 성북구 돈암동 8-164번지 ",2
1134,2021,2,"종로",0.03125,0.0205,0.578571429,0.003035714,44.89285714,25.10714286,"서울 종로구 종로 169 (종묘주차장 앞)",2
1135,2021,2,"종로구",0.029964286,0.023964286,0.632142857,0.003785714,52.03571429,30.46428571,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1136,2021,2,"중구",0.032571429,0.021321429,0.557142857,0.003142857,54.17857143,28.25,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1137,2021,2,"중랑구",0.031928571,0.020464286,0.575,0.003428571,47.10714286,28,"서울 중랑구 용마산로 369 건강가정지원센터",2
1138,2021,2,"천호대로",0.038142857,0.018678571,0.692857143,0.003607143,54.75,31.17857143,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
1139,2021,2,"청계천로",0.035428571,0.019535714,0.714285714,0.004178571,48.57142857,33.42857143,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1140,2021,2,"한강대로",0.034714286,0.018321429,0.628571429,0.003142857,54,28.85714286,"서울 용산구 한강대로 405 (서울역 앞)",2
1141,2021,2,"행주",0.023,0.026107143,0.685714286,0.002428571,47.17857143,28.53571429,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1142,2021,2,"홍릉로",0.040178571,0.015928571,0.678571429,0.003964286,46.14285714,27.10714286,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1143,2021,2,"화랑로",0.039142857,0.011392857,0.521428571,0.002964286,52.14285714,28.14285714,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1144,2021,3,"강남구",0.032774194,0.024354839,0.564516129,0.003774194,64.25806452,33.67741935,"서울 강남구 학동로 426 강남구청 별관 1동",2
1145,2021,3,"강남대로",0.038064516,0.01916129,0.8,0.003129032,69.51612903,34.61290323,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1146,2021,3,"강동구",0.030580645,0.023153846,0.493548387,0.002580645,69.12903226,34.19354839,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1147,2021,3,"강변북로",0.037258065,0.019741935,0.641935484,0.003225806,72.90322581,36.4516129,"서울 성동구 강변북로 257 한강사업본부 옆",3
1148,2021,3,"강북구",0.02183871,0.027225806,0.496774194,0.002645161,66.48387097,30.67741935,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1149,2021,3,"강서구",0.033129032,0.030709677,0.541935484,0.003645161,63.93548387,34.93548387,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1150,2021,3,"공항대로",0.043322581,0.022903226,0.590322581,0.003322581,74.48387097,31.35483871,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1151,2021,3,"관악구",0.040214286,0.021321429,0.593548387,0.003387097,61.09677419,28.32258065,"서울 관악구 신림동길 14 신림동 주민센터",2
1152,2021,3,"관악산",0.012129032,0.051064516,0.296774194,0.002967742,55.38709677,25.35483871,"과천시 자하동길 64 (관악산 중계소)",2
1153,2021,3,"광진구",0.028903226,0.023387097,0.548387097,0.003354839,63.87096774,31.38709677,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1154,2021,3,"금천구",0.034258065,0.025258065,0.551612903,0.003064516,60.70967742,33.87096774,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1155,2021,3,"남산",0.023870968,0.032290323,0.632258065,0.003322581,60.32258065,29.90322581,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1156,2021,3,"노원구",0.028870968,0.026806452,0.6,0.003032258,62.12903226,29.93548387,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1157,2021,3,"도봉구",0.022516129,0.030483871,0.425806452,0.003064516,58.25806452,29.51612903,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1158,2021,3,"동대문구",0.033580645,0.025129032,0.55483871,0.002903226,63.61290323,28.26666667,"서울 동대문구 천호대로13길 43 용두초등학교",2
1159,2021,3,"동작구",0.033096774,0.025064516,0.503225806,0.002774194,68.80645161,34.22580645,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1160,2021,3,"동작대로",0.047451613,0.018290323,0.561290323,0.003225806,70.83870968,27.4516129,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1161,2021,3,"마포구",0.037903226,0.021419355,0.583870968,0.003129032,61.03225806,30.96774194,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1162,2021,3,"마포아트센터",0.033322581,0.029064516,0.774193548,0.003677419,66.5483871,32.61290323,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1163,2021,3,"북한산",0.014709677,0.03383871,0.480645161,0.002032258,57.38709677,31.03225806,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1164,2021,3,"서대문구",0.025129032,0.028032258,0.651612903,0.004967742,53.13333333,32.73333333,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1165,2021,3,"서울숲",0.036290323,0.025516129,0.451612903,0.002096774,79.80645161,38.03225806,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",3
1166,2021,3,"서초구",0.0325,0.024096774,0.448387097,0.003225806,71.4516129,37.87096774,"서울 서초구 신반포로15길 16 반포 2동 주민센터",3
1167,2021,3,"성동구",0.037548387,0.028096774,0.548387097,0.002903226,69.17241379,34,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1168,2021,3,"성북구",0.033258065,0.021193548,0.671428571,0.003,68.06451613,28.70967742,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1169,2021,3,"세곡",0.032290323,0.025193548,0.535483871,0.003451613,71.16129032,33.87096774,"서울 강남구 밤고개로 337 (세곡사거리)",2
1170,2021,3,"송파구",0.036096774,0.026870968,0.567741935,0.003483871,62.09677419,28.77419355,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1171,2021,3,"시흥대로",0.047,0.019741935,0.64516129,0.003774194,81.41935484,37.51612903,"서울 금천구 독산동 996-9 한양수자인아파트 앞",3
1172,2021,3,"양천구",0.034548387,0.023612903,0.570967742,0.003483871,71.5483871,34.9,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1173,2021,3,"영등포구",0.036,0.021870968,0.629032258,0.003032258,63.51612903,33.83870968,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1174,2021,3,"영등포로",0.043225806,0.01916129,0.677419355,0.003451613,72.51612903,31.74193548,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1175,2021,3,"올림픽공원",0.028193548,0.027870968,0.629032258,0.002548387,56.12903226,32.06451613,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1176,2021,3,"용산구",0.028903226,0.019741935,0.506451613,0.003290323,59.19354839,28.41935484,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1177,2021,3,"은평구",0.023645161,0.029483871,0.525806452,0.003193548,67.77419355,34.61290323,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1178,2021,3,"자연사박물관",0.030645161,0.030666667,0.638709677,0.003612903,64.22580645,32.22580645,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1179,2021,3,"정릉로",0.045903226,0.020709677,0.593548387,0.002741935,66.32258065,30.12903226,"서울 성북구 돈암동 8-164번지 ",2
1180,2021,3,"종로",0.034967742,0.022903226,0.587096774,0.003032258,61.38709677,28.67741935,"서울 종로구 종로 169 (종묘주차장 앞)",2
1181,2021,3,"종로구",0.030387097,0.026870968,0.606451613,0.003419355,69.12903226,31.90322581,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1182,2021,3,"중구",0.0358,0.023633333,0.553333333,0.0031,79.5,32.6,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1183,2021,3,"중랑구",0.032935484,0.02316129,0.561290323,0.003096774,66.35483871,30.4516129,"서울 중랑구 용마산로 369 건강가정지원센터",2
1184,2021,3,"천호대로",0.039258065,0.021967742,0.629032258,0.003064516,72.19354839,32.61290323,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
1185,2021,3,"청계천로",0.038806452,0.025064516,0.732258065,0.003967742,67.96774194,36.32258065,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",3
1186,2021,3,"한강대로",0.036129032,0.02,0.674193548,0.003193548,74.67741935,31.03225806,"서울 용산구 한강대로 405 (서울역 앞)",2
1187,2021,3,"행주",0.02616129,0.027,0.729032258,0.001967742,66.77419355,30.4516129,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1188,2021,3,"홍릉로",0.041935484,0.019451613,0.616129032,0.003451613,62.80645161,30.32258065,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1189,2021,3,"화랑로",0.041870968,0.01283871,0.567741935,0.002709677,69.12903226,29.41935484,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1190,2021,4,"강남구",0.023833333,0.036366667,0.433333333,0.0035,39.13333333,19.65517241,"서울 강남구 학동로 426 강남구청 별관 1동",2
1191,2021,4,"강남대로",0.034433333,0.028033333,0.656666667,0.002678571,45.5,18.63333333,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1192,2021,4,"강동구",0.021566667,0.035366667,0.343333333,0.002433333,41.73333333,20.03333333,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1193,2021,4,"강변북로",0.030633333,0.0315,0.57,0.003166667,45.56666667,21,"서울 성동구 강변북로 257 한강사업본부 옆",2
1194,2021,4,"강북구",0.014566667,0.0373,0.323333333,0.002266667,41.16666667,17.3,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1195,2021,4,"강서구",0.024233333,0.039933333,0.4,0.003266667,42.06666667,18.6,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1196,2021,4,"공항대로",0.032833333,0.034933333,0.44,0.003266667,47.46666667,17.76666667,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1197,2021,4,"관악구",0.0272,0.033466667,0.45,0.003333333,37.76666667,17.4,"서울 관악구 신림동길 14 신림동 주민센터",2
1198,2021,4,"관악산",0.0082,0.06,0.24,0.003133333,41.5,16.7,"과천시 자하동길 64 (관악산 중계소)",2
1199,2021,4,"광진구",0.019933333,0.035133333,0.38,0.003233333,40.83333333,18.46666667,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1200,2021,4,"구로구",0.022466667,0.039433333,0.35,0.003533333,47.1,20.66666667,"서울 구로구 가마산로 27길 45 구로고등학교",2
1201,2021,4,"금천구",0.023733333,0.038433333,0.396666667,0.002766667,40.8,19.93333333,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1202,2021,4,"남산",0.0154,0.047166667,0.466666667,0.0033,37.13333333,17.93333333,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1203,2021,4,"노원구",0.0212,0.036666667,0.44,0.002866667,39.03333333,18.5,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1204,2021,4,"도봉구",0.015466667,0.0399,0.29,0.0032,41.86666667,18.06666667,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1205,2021,4,"도산대로",0.030966667,0.0296,0.576666667,0.003166667,52.4,20.8,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1206,2021,4,"동대문구",0.0235,0.038166667,0.383333333,0.002766667,41.66666667,16.8,"서울 동대문구 천호대로13길 43 용두초등학교",2
1207,2021,4,"동작구",0.022633333,0.0382,0.363333333,0.002733333,44.03333333,18.76666667,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1208,2021,4,"동작대로",0.0383,0.028133333,0.436666667,0.003,45.36666667,18.33333333,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1209,2021,4,"마포구",0.025866667,0.033266667,0.406666667,0.002933333,39.76666667,18.5,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1210,2021,4,"마포아트센터",0.0218,0.043666667,0.566666667,0.0037,44.23333333,17.8,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1211,2021,4,"북한산",0.010866667,0.0445,0.376666667,0.002133333,35.2,18.1,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1212,2021,4,"서대문구",0.015933333,0.040366667,0.496666667,0.004333333,34.7,19.3,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1213,2021,4,"서울숲",0.0228,0.039066667,0.306666667,0.0031,45.76666667,20.06666667,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1214,2021,4,"서초구",0.023366667,0.036633333,0.34,0.003866667,48.26666667,20.56666667,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1215,2021,4,"성동구",0.027233333,0.042333333,0.396666667,0.003066667,38.23333333,19.85714286,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1216,2021,4,"성북구",0.0254,0.032333333,0.476470588,0.003,44.96666667,16.83333333,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1217,2021,4,"세곡",0.0261,0.0341,0.32,0.003133333,43.68965517,18.96428571,"서울 강남구 밤고개로 337 (세곡사거리)",2
1218,2021,4,"송파구",0.026866667,0.040266667,0.45,0.003066667,40.9,18.03333333,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1219,2021,4,"시흥대로",0.0409,0.0283,0.49,0.003466667,50.86666667,20.73333333,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1220,2021,4,"신촌로",0.0388,0.029,0.556666667,0.0032,44.36666667,20.33333333,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1221,2021,4,"양천구",0.023833333,0.036166667,0.416666667,0.003266667,43.4,18.06666667,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1222,2021,4,"영등포구",0.025866667,0.033966667,0.476666667,0.003,38.2,17.53333333,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1223,2021,4,"영등포로",0.037033333,0.0303,0.506666667,0.003633333,43.9,18.2,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1224,2021,4,"올림픽공원",0.020777778,0.037666667,0.416666667,0.002566667,36.63333333,18.1,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1225,2021,4,"용산구",0.0206,0.030166667,0.39,0.0032,37.53333333,17.68965517,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1226,2021,4,"은평구",0.015833333,0.042433333,0.426666667,0.0032,39.23333333,19.06666667,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1227,2021,4,"종로",0.0296,0.033333333,0.463333333,0.003033333,38.86666667,17.26666667,"서울 종로구 종로 169 (종묘주차장 앞)",2
1228,2021,4,"종로구",0.021133333,0.039366667,0.44,0.0036,42.96666667,18.9,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1229,2021,4,"중구",0.024966667,0.036766667,0.4,0.002933333,45.3,20,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1230,2021,4,"중랑구",0.021666667,0.0348,0.416666667,0.0028,39.13333333,16.53333333,"서울 중랑구 용마산로 369 건강가정지원센터",2
1231,2021,4,"천호대로",0.033,0.0325,0.446666667,0.0029,48.23333333,19.53333333,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
1232,2021,4,"청계천로",0.0306,0.036833333,0.57,0.0038,43.86666667,21.73333333,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1233,2021,4,"한강대로",0.029566667,0.024433333,0.593333333,0.003133333,50.3,18.9,"서울 용산구 한강대로 405 (서울역 앞)",2
1234,2021,4,"행주",0.0207,0.0373,0.616666667,0.002172414,39.83333333,19.96666667,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1235,2021,4,"홍릉로",0.032,0.030733333,0.46,0.0032,41.2,18.56666667,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1236,2021,4,"화랑로",0.035766667,0.018166667,0.423333333,0.0024,47.43333333,18.93333333,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1237,2021,5,"강남구",0.02,0.035903226,0.422580645,0.003258065,58.48387097,19.35483871,"서울 강남구 학동로 426 강남구청 별관 1동",2
1238,2021,5,"강남대로",0.029258065,0.027870968,0.55483871,0.002,61.77419355,22.41935484,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1239,2021,5,"강동구",0.018677419,0.03283871,0.329032258,0.002290323,62.03225806,19.70967742,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1240,2021,5,"강변북로",0.0281,0.028677419,0.525806452,0.002967742,60.83870968,22.5483871,"서울 성동구 강변북로 257 한강사업본부 옆",2
1241,2021,5,"강북구",0.011774194,0.03816129,0.316129032,0.002032258,60.03225806,16.96774194,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1242,2021,5,"강서구",0.02316129,0.038064516,0.312903226,0.003,62.8,22.09677419,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1243,2021,5,"공항대로",0.028806452,0.036258065,0.422580645,0.002580645,63.58064516,19.74193548,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1244,2021,5,"관악구",0.022516129,0.033451613,0.435483871,0.002935484,56.61290323,18.77419355,"서울 관악구 신림동길 14 신림동 주민센터",2
1245,2021,5,"관악산",0.007,0.057548387,0.222580645,0.002774194,57.90322581,19.03225806,"과천시 자하동길 64 (관악산 중계소)",2
1246,2021,5,"광진구",0.017483871,0.035516129,0.419354839,0.003516129,59.90322581,19.06451613,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1247,2021,5,"구로구",0.020258065,0.039806452,0.370967742,0.003225806,63.90322581,22.12903226,"서울 구로구 가마산로 27길 45 구로고등학교",2
1248,2021,5,"금천구",0.019451613,0.036741935,0.361290323,0.002580645,56.87096774,20.96774194,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1249,2021,5,"남산",0.012935484,0.044096774,0.432258065,0.002967742,54.09677419,21,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1250,2021,5,"노원구",0.018032258,0.03483871,0.416129032,0.002516129,56.67741935,19.12903226,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1251,2021,5,"도봉구",0.012387097,0.03816129,0.287096774,0.002645161,58.96774194,20.16129032,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1252,2021,5,"도산대로",0.029129032,0.02683871,0.574193548,0.002774194,71.74193548,24.4516129,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1253,2021,5,"동대문구",0.021064516,0.035387097,0.380645161,0.002451613,61.83870968,17.51612903,"서울 동대문구 천호대로13길 43 용두초등학교",2
1254,2021,5,"동작구",0.018193548,0.037548387,0.34516129,0.002516129,63.32258065,22.19354839,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1255,2021,5,"동작대로",0.033516129,0.028032258,0.44516129,0.002548387,62.67741935,19.70967742,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1256,2021,5,"마포구",0.023290323,0.032129032,0.380645161,0.002741935,56.19354839,17.67741935,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1257,2021,5,"마포아트센터",0.017677419,0.043129032,0.509677419,0.003225806,62.41935484,22.90322581,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1258,2021,5,"북한산",0.009483871,0.041290323,0.425806452,0.002,49.93548387,19.77419355,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1259,2021,5,"서대문구",0.01416129,0.038806452,0.496774194,0.00383871,54.67741935,23.64516129,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1260,2021,5,"서울숲",0.020032258,0.035612903,0.3,0.002516129,62.64516129,24.09677419,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1261,2021,5,"서초구",0.0216,0.035096774,0.348387097,0.003451613,68.67741935,21.51612903,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1262,2021,5,"성동구",0.023064516,0.042709677,0.4,0.002870968,59,18.64516129,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1263,2021,5,"성북구",0.020612903,0.036193548,0.45,0.00283871,62.87096774,20.83870968,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1264,2021,5,"세곡",0.020967742,0.032483871,0.271428571,0.00283871,62.61290323,23.06451613,"서울 강남구 밤고개로 337 (세곡사거리)",2
1265,2021,5,"송파구",0.022096774,0.036064516,0.432258065,0.002580645,59.35483871,19.93548387,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1266,2021,5,"시흥대로",0.038225806,0.027451613,0.487096774,0.003258065,71.61290323,20.58064516,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1267,2021,5,"신촌로",0.036354839,0.022,0.55483871,0.003032258,63.06451613,22.16129032,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1268,2021,5,"양천구",0.01983871,0.03516129,0.412903226,0.00316129,61,19.48387097,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1269,2021,5,"영등포구",0.022516129,0.033387097,0.487096774,0.002354839,57.35483871,18.67741935,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1270,2021,5,"영등포로",0.034741935,0.028645161,0.551612903,0.003193548,61.77419355,19.25806452,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1271,2021,5,"올림픽공원",0.016258065,0.041,0.374193548,0.002129032,52.70967742,23.51612903,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1272,2021,5,"용산구",0.018709677,0.028677419,0.393548387,0.003064516,59.09677419,17.4516129,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1273,2021,5,"은평구",0.013580645,0.042966667,0.432258065,0.002967742,57.16129032,23.19354839,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1274,2021,5,"자연사박물관",0.016516129,0.044935484,0.409677419,0.003,58.83870968,19.96774194,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1275,2021,5,"정릉로",0.036290323,0.028516129,0.432258065,0.002451613,62.38709677,20.4516129,"서울 성북구 돈암동 8-164번지 ",2
1276,2021,5,"종로",0.037225806,0.029741935,0.464516129,0.002870968,58.35483871,16.80645161,"서울 종로구 종로 169 (종묘주차장 앞)",2
1277,2021,5,"종로구",0.019483871,0.036548387,0.438709677,0.003354839,63.83870968,18.38709677,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1278,2021,5,"중구",0.022774194,0.033451613,0.416129032,0.003285714,66.64516129,20.83870968,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1279,2021,5,"중랑구",0.019870968,0.032806452,0.367741935,0.003096774,59.61290323,18.32258065,"서울 중랑구 용마산로 369 건강가정지원센터",2
1280,2021,5,"천호대로",0.029419355,0.031903226,0.438709677,0.002548387,69.03225806,17.16129032,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
1281,2021,5,"청계천로",0.027193548,0.033677419,0.522580645,0.003516129,62.58064516,22.51612903,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1282,2021,5,"한강대로",0.028612903,0.018451613,0.587096774,0.003129032,70.58064516,21,"서울 용산구 한강대로 405 (서울역 앞)",2
1283,2021,5,"행주",0.018419355,0.040354839,0.561290323,0.001903226,58.96774194,18.61290323,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1284,2021,5,"홍릉로",0.028580645,0.028870968,0.470967742,0.002612903,60.48387097,19.4516129,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1285,2021,5,"화랑로",0.032870968,0.017225806,0.416129032,0.002516129,66.67741935,18.67741935,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1286,2021,6,"강남구",0.019733333,0.040833333,0.41,0.003333333,33.76666667,21.13333333,"서울 강남구 학동로 426 강남구청 별관 1동",2
